tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1994-800,Brisbane,Hard,56,T3,,19940103,41,200086,1,,Magdalena Maleeva,R,168,BUL,18.760,16,84,200681,,,Natalia Baudone,,,ITA,21.479,97,14,6-0 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1994-800,Brisbane,Hard,56,T3,,19940103,42,200105,,,Rachel Mcquillan,,170,AUS,22.089,115,12,200658,,,Fang Li,R,166,CHN,21.005,132,10,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1994-800,Brisbane,Hard,56,T3,,19940103,43,200498,,,Michelle Jaggard Lai,R,146,AUS,24.663,91,15,200651,4,,Sabine Hack,,170,GER,24.480,24,58,7-6 6-0,3,R16,,,,,,,,,,,,,,,,,,,
1994-800,Brisbane,Hard,56,T3,,19940103,44,200026,11,,Florencia Labat,L,170,ARG,22.563,51,29,200659,,,Rika Hiraki,R,157,JPN,22.078,134,10,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1994-800,Brisbane,Hard,56,T3,,19940103,45,200684,6,,Shi Ting Wang,R,171,TPE,20.208,30,45,200705,12,,Linda Ferrando,,170,ITA,27.976,52,29,7-6 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1994-800,Brisbane,Hard,56,T3,,19940103,46,200612,3,,Natalia Medvedeva,R,176,UKR,22.136,23,58,200051,13,,Irina Spirlea,R,175,ROU,19.776,61,25,6-3 7-6,3,R16,,,,,,,,,,,,,,,,,,,
1994-800,Brisbane,Hard,56,T3,,19940103,47,200094,8,,Barbara Rittner,R,173,GER,20.693,34,43,200560,,,Rene Simpson,L,165,CAN,27.970,122,12,6-3 5-7 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1994-800,Brisbane,Hard,56,T3,,19940103,48,200128,2,,Lindsay Davenport,R,189,USA,17.572,20,63,200595,9,,Ann Grossman,,,USA,23.226,35,41,6-0 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1994-800,Brisbane,Hard,56,T3,,19940103,49,200086,1,,Magdalena Maleeva,R,168,BUL,18.760,16,84,200105,,,Rachel Mcquillan,,170,AUS,22.089,115,12,6-2 7-5,3,QF,,,,,,,,,,,,,,,,,,,
1994-800,Brisbane,Hard,56,T3,,19940103,50,200026,11,,Florencia Labat,L,170,ARG,22.563,51,29,200498,,,Michelle Jaggard Lai,R,146,AUS,24.663,91,15,7-6 6-4,3,QF,,,,,,,,,,,,,,,,,,,
1994-800,Brisbane,Hard,56,T3,,19940103,51,200684,6,,Shi Ting Wang,R,171,TPE,20.208,30,45,200612,3,,Natalia Medvedeva,R,176,UKR,22.136,23,58,6-1 3-6 6-2,3,QF,,,,,,,,,,,,,,,,,,,
1994-800,Brisbane,Hard,56,T3,,19940103,52,200128,2,,Lindsay Davenport,R,189,USA,17.572,20,63,200094,8,,Barbara Rittner,R,173,GER,20.693,34,43,6-4 6-0,3,QF,,,,,,,,,,,,,,,,,,,
1994-800,Brisbane,Hard,56,T3,,19940103,53,200026,11,,Florencia Labat,L,170,ARG,22.563,51,29,200086,1,,Magdalena Maleeva,R,168,BUL,18.760,16,84,W/O,3,SF,,,,,,,,,,,,,,,,,,,
1994-800,Brisbane,Hard,56,T3,,19940103,54,200128,2,,Lindsay Davenport,R,189,USA,17.572,20,63,200684,6,,Shi Ting Wang,R,171,TPE,20.208,30,45,6-2 6-4,3,SF,,,,,,,,,,,,,,,,,,,
1994-800,Brisbane,Hard,56,T3,,19940103,55,200128,2,,Lindsay Davenport,R,189,USA,17.572,20,63,200026,11,,Florencia Labat,L,170,ARG,22.563,51,29,6-1 2-6 6-3,3,F,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,1,200684,1,,Shi Ting Wang,R,171,TPE,20.228,30,45,200048,,,Elena Likhovtseva,R,174,RUS,18.341,72,20,3-6 6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,2,200010,,Q,Rita Grande,R,177,ITA,18.804,173,7,200658,,Q,Fang Li,R,166,CHN,21.024,118,12,6-4 3-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,3,200607,,,Beate Reinstadler,,168,AUT,26.645,84,17,200579,,,Karin Kschwendt,R,175,AUT,25.323,83,18,4-6 6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,4,200595,3,,Ann Grossman,,,USA,23.245,35,40,200397,,WC,Tracy Austin,R,165,USA,31.081,115,12,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,5,200522,,,Nicole Jagerman,R,179,NED,26.470,65,22,200667,8,,Ines Gorrochategui,R,169,ARG,20.578,55,28,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,6,200082,,Q,Kristie Boogert,R,178,NED,20.069,114,13,200013,,,Angelica Gavaldon,R,,MEX,20.271,68,21,7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,7,200051,,,Irina Spirlea,R,175,ROU,19.795,62,25,200697,,,Janette Husarova,R,169,SVK,19.603,81,18,4-6 6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,8,200584,,,Laura Golarsa,R,165,ITA,26.122,70,21,200450,2,,Larisa Savchenko,,169,URS,27.475,32,43,2-6 7-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,9,200700,,,Silvia Farina Elia,R,172,ITA,21.706,87,16,200679,,,Caroline Kuhlman,,,USA,27.379,80,18,3-6 7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,10,200039,,,Chanda Rubin,R,168,USA,17.895,66,22,200665,,Q,Yone Kamio,R,164,JPN,22.136,111,13,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,11,200059,,,Ruxandra Dragomir Ilie,R,168,ROU,21.213,79,19,200095,5,,Linda Wild,R,,USA,22.914,46,32,6-3 2-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,12,200497,4,,Patricia Hy Boulais,R,163,CAN,28.387,41,36,200624,,,Tami Whitlinger Jones,,,USA,25.159,71,21,6-1 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,13,200105,,WC,Rachel Mcquillan,,170,AUS,22.109,110,13,200706,,LL,Catalina Cristea,R,178,ROU,18.610,135,10,4-6 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,14,200626,,,Emanuela Zardo,L,,SUI,23.716,75,20,200689,,,Tessa Price,,,RSA,26.799,157,8,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,15,200649,7,,Ginger Helgeson,R,,USA,25.323,56,28,200704,,,Maria Jose Gaidano,,171,ARG,20.630,86,16,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,16,200676,6,,Mana Endo,R,160,JPN,22.927,48,30,200669,,,Debbie Graham,R,183,USA,23.379,64,24,6-1 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,17,200700,,,Silvia Farina Elia,R,172,ITA,21.706,87,16,200684,1,,Shi Ting Wang,R,171,TPE,20.228,30,45,7-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,18,200039,,,Chanda Rubin,R,168,USA,17.895,66,22,200059,,,Ruxandra Dragomir Ilie,R,168,ROU,21.213,79,19,6-2 3-6 7-6,3,R16,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,19,200105,,WC,Rachel Mcquillan,,170,AUS,22.109,110,13,200497,4,,Patricia Hy Boulais,R,163,CAN,28.387,41,36,6-2 3-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,20,200649,7,,Ginger Helgeson,R,,USA,25.323,56,28,200626,,,Emanuela Zardo,L,,SUI,23.716,75,20,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,21,200676,6,,Mana Endo,R,160,JPN,22.927,48,30,200010,,Q,Rita Grande,R,177,ITA,18.804,173,7,7-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,22,200607,,,Beate Reinstadler,,168,AUT,26.645,84,17,200595,3,,Ann Grossman,,,USA,23.245,35,40,6-4 3-6 7-5,3,R16,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,23,200082,,Q,Kristie Boogert,R,178,NED,20.069,114,13,200522,,,Nicole Jagerman,R,179,NED,26.470,65,22,6-7 6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,24,200584,,,Laura Golarsa,R,165,ITA,26.122,70,21,200051,,,Irina Spirlea,R,175,ROU,19.795,62,25,7-6 1-6 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,25,200039,,,Chanda Rubin,R,168,USA,17.895,66,22,200700,,,Silvia Farina Elia,R,172,ITA,21.706,87,16,6-2 5-7 6-2,3,QF,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,26,200105,,WC,Rachel Mcquillan,,170,AUS,22.109,110,13,200649,7,,Ginger Helgeson,R,,USA,25.323,56,28,7-5 7-6,3,QF,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,27,200676,6,,Mana Endo,R,160,JPN,22.927,48,30,200607,,,Beate Reinstadler,,168,AUT,26.645,84,17,6-0 6-3,3,QF,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,28,200082,,Q,Kristie Boogert,R,178,NED,20.069,114,13,200584,,,Laura Golarsa,R,165,ITA,26.122,70,21,7-5 6-3,3,QF,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,29,200105,,WC,Rachel Mcquillan,,170,AUS,22.109,110,13,200039,,,Chanda Rubin,R,168,USA,17.895,66,22,2-6 6-4 6-3,3,SF,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,30,200676,6,,Mana Endo,R,160,JPN,22.927,48,30,200082,,Q,Kristie Boogert,R,178,NED,20.069,114,13,7-6 4-2 RET,3,SF,,,,,,,,,,,,,,,,,,,
1994-1050,Hobart,Hard,32,T4,,19940110,31,200676,6,,Mana Endo,R,160,JPN,22.927,48,30,200105,,WC,Rachel Mcquillan,,170,AUS,22.109,110,13,6-1 6-7 6-4,3,F,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,1,200049,1,,Conchita Martinez,R,170,ESP,21.736,4,192,200651,,,Sabine Hack,,170,GER,24.499,24,56,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,2,200037,,,Sabine Appelmans,L,168,BEL,21.720,36,40,200498,,WC,Michelle Jaggard Lai,R,146,AUS,24.682,107,13,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,3,200041,,,Amy Frazier,R,175,USA,21.309,39,37,200593,,Q,Karine Quentrec,,,FRA,24.222,96,14,7-5 4-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,4,200597,3,,Mary Joe Fernandez,R,175,USA,22.396,7,138,200112,,,Julie Halard Decugis,R,173,FRA,23.335,29,47,7-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,5,200094,,,Barbara Rittner,R,173,GER,20.712,33,43,200482,8,,Judith Wiesner,R,,AUT,27.861,21,59,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,6,200026,,,Florencia Labat,L,170,ARG,22.582,43,33,200020,,,Lisa Raymond,R,165,USA,20.419,57,28,2-6 7-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,7,200660,,,Kimberly Po Messerli,R,157,USA,22.226,42,34,200360,,,Pam Shriver,R,183,USA,31.522,38,39,4-6 6-4 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,8,200572,2,,Gabriela Sabatini,R,175,ARG,23.656,5,146,200612,,,Natalia Medvedeva,R,176,UKR,22.155,23,58,7-5 5-7 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,9,200506,,Q,Wiltrud Probst,R,170,GER,24.619,102,13,200638,,,Stephanie Rottier,,,NED,19.968,34,41,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,10,200602,,Q,Shaun Stafford,R,180,USA,25.076,73,20,200362,,WC,Liz Smylie,R,170,AUS,30.752,129,11,6-1 2-0 RET,3,R32,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,11,200617,5,,Kimiko Date Krumm,R,163,JPN,23.286,13,89,200542,,Q,Clare Wood,R,,GBR,25.843,88,16,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,12,200601,,,Leila Meskhi,R,164,GEO,26.016,37,39,200081,4,,Anke Huber,R,173,GER,19.102,10,124,6-7 6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,13,200705,,,Linda Ferrando,,170,ITA,27.995,52,29,200469,,,Nicole Bradtke,R,176,AUS,24.302,26,50,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,14,200548,,,Patty Fendick,R,165,USA,28.781,27,50,200657,,,Radka Bobkova,R,172,CZE,20.909,53,29,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,15,200644,,,Naoko Sawamatsu,R,167,JPN,20.803,28,49,200064,7,,Amanda Coetzer,R,158,RSA,22.221,15,85,4-6 6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,16,200404,6,,Zina Garrison,R,164,USA,30.153,14,86,200089,,,Miriam Oremans,R,169,NED,21.337,31,44,7-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,17,200049,1,,Conchita Martinez,R,170,ESP,21.736,4,192,200506,,Q,Wiltrud Probst,R,170,GER,24.619,102,13,2-6 7-5 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,18,200617,5,,Kimiko Date Krumm,R,163,JPN,23.286,13,89,200602,,Q,Shaun Stafford,R,180,USA,25.076,73,20,1-6 6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,19,200705,,,Linda Ferrando,,170,ITA,27.995,52,29,200601,,,Leila Meskhi,R,164,GEO,26.016,37,39,3-6 6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,20,200548,,,Patty Fendick,R,165,USA,28.781,27,50,200644,,,Naoko Sawamatsu,R,167,JPN,20.803,28,49,6-3 7-6,3,R16,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,21,200404,6,,Zina Garrison,R,164,USA,30.153,14,86,200037,,,Sabine Appelmans,L,168,BEL,21.720,36,40,7-5 7-5,3,R16,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,22,200597,3,,Mary Joe Fernandez,R,175,USA,22.396,7,138,200041,,,Amy Frazier,R,175,USA,21.309,39,37,6-2 7-6,3,R16,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,23,200094,,,Barbara Rittner,R,173,GER,20.712,33,43,200026,,,Florencia Labat,L,170,ARG,22.582,43,33,6-3 6-0,3,R16,,,,,,,,,,,,,,,,,,,
1994-702,Sydney,Hard,32,T2,,19940110,24,200572,2,,Gabriela Sabatini,R,175,ARG,23.656,5,146,200660,,,Kimberly Po Messerli,R,157,USA,22.226,42,34,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,
