tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2018-1049,Auckland,Hard,32,I,,20180101,17,201504,2,,Julia Goerges,R,180,GER,29.164,14,2655,214149,,Q,Viktoria Hruncakova,R,,SVK,19.644,138,435,6-4 6-0,3,R16,65,9,4,42,23,21,11,8,0,0,4,6,56,33,19,9,8,2,6
2018-1049,Auckland,Hard,32,I,,20180101,18,201555,,,Polona Hercog,R,182,SLO,26.949,100,653,201465,,,Kirsten Flipkens,R,165,BEL,31.976,76,808,6-4 6-2,3,R16,73,5,5,53,30,24,16,9,2,2,2,2,56,36,20,11,9,3,6
2018-1049,Auckland,Hard,32,I,,20180101,19,201366,3,,Barbora Strycova,R,164,CZE,31.765,23,2025,201596,,,Johanna Larsson,R,174,SWE,29.375,82,761,6-1 6-7(3) 6-2,3,R16,143,2,2,91,55,43,15,13,2,3,0,5,88,54,34,14,14,6,12
2018-1049,Auckland,Hard,32,I,,20180101,20,201444,,,Su Wei Hsieh,R,169,TPE,31.992,103,625,204434,,Q,Ysaline Bonaventure,L,178,BEL,23.343,183,312,6-4 6-3,3,R16,69,0,4,65,44,29,11,10,5,8,1,6,53,36,19,5,9,2,7
2018-1049,Auckland,Hard,32,I,,20180101,21,203500,,Q,Sachia Vickery,R,162,USA,22.645,122,510,202705,,,Veronica Cepede Royg,R,163,PAR,25.947,78,787,6-2 6-4,3,R16,79,1,1,56,45,29,8,9,5,6,1,1,55,35,21,8,9,1,5
2018-1049,Auckland,Hard,32,I,,20180101,22,201474,4,,Agnieszka Radwanska,R,170,POL,28.825,28,1715,203501,,,Taylor Townsend,L,170,USA,21.712,95,700,6-3 7-5,3,R16,97,1,0,67,43,29,12,11,2,5,5,3,69,47,27,7,10,10,15
2018-1049,Auckland,Hard,32,I,,20180101,23,213550,,WC,Sofia Kenin,R,170,USA,19.132,108,591,201478,,,Varvara Lepchenko,L,180,USA,31.617,63,960,6-4 7-6(6),3,R16,122,1,6,78,56,34,12,11,5,8,2,1,87,67,37,11,11,9,13
2018-1049,Auckland,Hard,32,I,,20180101,24,201496,1,,Caroline Wozniacki,R,177,DEN,27.478,3,6015,201549,,,Petra Martic,R,181,CRO,26.952,90,732,6-2 6-2,3,R16,53,6,0,38,27,24,5,8,0,1,2,2,41,28,15,2,8,4,9
2018-1049,Auckland,Hard,32,I,,20180101,25,201504,2,,Julia Goerges,R,180,GER,29.164,14,2655,201555,,,Polona Hercog,R,182,SLO,26.949,100,653,6-4 6-4,3,QF,93,4,3,60,38,32,12,10,1,1,3,2,68,47,29,11,10,2,4
2018-1049,Auckland,Hard,32,I,,20180101,26,201444,,,Su Wei Hsieh,R,169,TPE,31.992,103,625,201366,3,,Barbora Strycova,R,164,CZE,31.765,23,2025,0-6 6-2 6-2,3,QF,115,0,3,69,48,28,11,11,7,11,5,4,82,53,28,13,11,5,10
2018-1049,Auckland,Hard,32,I,,20180101,27,203500,,Q,Sachia Vickery,R,162,USA,22.645,122,510,201474,4,,Agnieszka Radwanska,R,170,POL,28.825,28,1715,6-2 6-2,3,QF,68,2,0,50,35,22,8,8,3,5,0,1,51,30,11,9,8,6,12
2018-1049,Auckland,Hard,32,I,,20180101,28,201496,1,,Caroline Wozniacki,R,177,DEN,27.478,3,6015,213550,,WC,Sofia Kenin,R,170,USA,19.132,108,591,4-6 6-2 6-4,3,QF,147,8,6,78,45,33,18,14,1,4,4,4,106,69,45,15,14,9,14
2018-1049,Auckland,Hard,32,I,,20180101,29,201504,2,,Julia Goerges,R,180,GER,29.164,14,2655,201444,,,Su Wei Hsieh,R,169,TPE,31.992,103,625,6-1 6-4,3,SF,74,9,3,58,39,29,7,9,3,5,0,2,61,30,14,15,8,8,13
2018-1049,Auckland,Hard,32,I,,20180101,30,201496,1,,Caroline Wozniacki,R,177,DEN,27.478,3,6015,203500,,Q,Sachia Vickery,R,162,USA,22.645,122,510,6-4 6-4,3,SF,83,4,2,67,43,30,12,10,4,6,1,1,53,32,18,11,10,2,6
2018-1049,Auckland,Hard,32,I,,20180101,31,201504,2,,Julia Goerges,R,180,GER,29.164,14,2655,201496,1,,Caroline Wozniacki,R,177,DEN,27.478,3,6015,6-4 7-6(4),3,F,90,11,5,67,42,32,16,11,2,3,8,4,69,48,35,8,11,2,4
2018-1063,Shenzhen,Hard,32,I,,20180101,1,201697,,,Kristyna Pliskova,L,184,CZE,25.783,61,965,211533,2,,Jelena Ostapenko,R,177,LAT,20.567,7,5010,6-1 6-4,3,R32,79,11,5,61,35,26,10,9,2,4,4,8,73,33,17,17,8,6,11
2018-1063,Shenzhen,Hard,32,I,,20180101,2,202536,,,Ana Bogdan,R,171,ROU,25.101,105,601,202429,,,Camila Giorgi,R,168,ITA,26.007,80,777,6-4 6-2,3,R32,78,0,1,50,26,20,13,9,1,3,1,9,51,24,16,10,9,2,7
2018-1063,Shenzhen,Hard,32,I,,20180101,3,206374,,WC,Yafan Wang,R,170,CHN,23.675,172,336,211148,,Q,Jasmine Paolini,R,160,ITA,21.994,168,350,6-0 6-4,3,R32,72,3,1,52,37,26,10,8,4,4,0,4,59,35,20,9,8,2,6
2018-1063,Shenzhen,Hard,32,I,,20180101,4,211701,6,,Katerina Siniakova,R,174,CZE,21.646,47,1100,202460,,,Ons Jabeur,R,167,TUN,23.346,89,733,6-1 6-1,3,R32,57,0,2,38,19,16,7,7,0,2,1,4,42,21,8,4,7,3,10
2018-1063,Shenzhen,Hard,32,I,,20180101,5,201533,3,,Shuai Zhang,R,177,CHN,28.945,35,1535,215020,,Q,Anna Blinkova,R,179,RUS,19.310,140,425,6-3 6-4,3,R32,85,1,1,69,40,31,14,10,6,7,0,3,54,32,20,12,9,3,6
2018-1063,Shenzhen,Hard,32,I,,20180101,6,201610,,,Zarina Diyas,R,172,KAZ,24.206,66,937,201426,,,Pauline Parmentier,R,175,FRA,31.919,81,761,6-3 6-4,3,R32,75,2,2,55,39,24,7,10,1,5,2,6,63,38,21,7,9,9,15
2018-1063,Shenzhen,Hard,32,I,,20180101,7,201345,,,Maria Sharapova,R,188,RUS,30.706,59,1006,202596,,,Mihaela Buzarnescu,L,175,ROU,29.662,56,1027,6-3 6-0,3,R32,80,3,6,46,29,23,8,8,4,5,0,5,72,42,25,8,7,13,18
2018-1063,Shenzhen,Hard,32,I,,20180101,8,201590,,,Alison Riske Amritraj,R,173,USA,27.500,70,875,202492,5,,Qiang Wang,R,172,CHN,25.966,45,1165,7-5 6-0,3,R32,74,0,3,54,41,26,6,9,5,7,3,2,52,33,13,8,9,1,7
2018-1063,Shenzhen,Hard,32,I,,20180101,9,201693,8,,Timea Babos,R,179,HUN,24.647,55,1032,216016,,WC,Xiyu Wang,L,,CHN,16.764,587,43,6-1 6-1,3,R32,71,4,4,49,31,24,9,7,2,2,3,4,61,38,16,11,7,5,10
2018-1063,Shenzhen,Hard,32,I,,20180101,10,202663,,,Magda Linette,R,171,POL,25.887,72,860,202450,,,Jana Cepelova,R,168,SVK,24.595,109,589,7-5 2-6 6-4,3,R32,133,5,3,94,63,39,14,15,7,13,2,5,97,64,37,16,15,5,11
2018-1063,Shenzhen,Hard,32,I,,20180101,11,206420,,,Ekaterina Alexandrova,R,175,RUS,23.130,96,699,201527,,Q,Stefanie Voegele,R,170,SUI,27.814,144,402,6-2 6-3,3,R32,64,4,5,58,27,22,15,8,7,8,1,2,47,32,15,7,9,1,6
2018-1063,Shenzhen,Hard,32,I,,20180101,12,201593,4,,Irina Camelia Begu,R,181,ROU,27.352,43,1194,203578,,WC,Fangzhou Liu,R,180,CHN,22.057,148,398,6-1 6-2,3,R32,68,0,3,59,43,27,9,7,9,10,0,1,43,22,8,6,8,0,6
2018-1063,Shenzhen,Hard,32,I,,20180101,13,203575,,Q,Danka Kovinic,R,169,MNE,23.122,123,506,206289,7,,Maria Sakkari,R,172,GRE,22.440,51,1081,4-6 6-2 6-3,3,R32,130,0,5,80,44,29,16,14,1,6,1,6,103,75,38,12,13,12,19
2018-1063,Shenzhen,Hard,32,I,,20180101,14,214544,,,Aryna Sabalenka,R,182,BLR,19.661,73,827,201512,,,Monica Niculescu,R,168,ROU,30.270,79,784,6-4 6-4,3,R32,92,1,5,72,36,21,17,10,8,13,1,0,69,53,24,5,10,5,12
2018-1063,Shenzhen,Hard,32,I,,20180101,15,202504,,,Ying Ying Duan,R,186,CHN,28.499,91,726,201516,,,Evgeniya Rodina,R,170,RUS,28.907,111,582,6-2 7-5,3,R32,78,5,7,71,44,32,7,10,7,10,1,7,56,32,20,5,10,2,8
2018-1063,Shenzhen,Hard,32,I,,20180101,16,201594,1,,Simona Halep,R,168,ROU,26.265,1,6175,202484,,,Nicole Gibbs,R,168,USA,24.833,110,584,6-4 6-1,3,R32,68,3,3,43,29,25,6,8,0,1,0,5,64,35,23,7,9,4,9
2018-1063,Shenzhen,Hard,32,I,,20180101,17,201697,,,Kristyna Pliskova,L,184,CZE,25.783,61,965,202536,,,Ana Bogdan,R,171,ROU,25.101,105,601,6-4 7-6(3),3,R16,115,5,6,90,47,36,17,11,10,12,2,5,94,64,42,10,11,8,11
2018-1063,Shenzhen,Hard,32,I,,20180101,18,211701,6,,Katerina Siniakova,R,174,CZE,21.646,47,1100,206374,,WC,Yafan Wang,R,170,CHN,23.675,172,336,7-5 6-3,3,R16,92,7,6,80,46,30,15,11,3,7,1,4,59,38,20,9,10,7,13
2018-1063,Shenzhen,Hard,32,I,,20180101,19,201610,,,Zarina Diyas,R,172,KAZ,24.206,66,937,201533,3,,Shuai Zhang,R,177,CHN,28.945,35,1535,6-3 6-7(5) 6-4,3,R16,142,0,11,110,62,39,24,16,7,12,4,10,95,50,29,22,15,6,13
2018-1063,Shenzhen,Hard,32,I,,20180101,20,201345,,,Maria Sharapova,R,188,RUS,30.706,59,1006,201590,,,Alison Riske Amritraj,R,173,USA,27.500,70,875,4-6 6-3 6-2,3,R16,142,11,9,94,58,40,16,14,7,10,1,5,97,63,37,16,13,12,17
2018-1063,Shenzhen,Hard,32,I,,20180101,21,201693,8,,Timea Babos,R,179,HUN,24.647,55,1032,202663,,,Magda Linette,R,171,POL,25.887,72,860,6-2 6-1,3,R16,63,3,1,44,26,21,7,7,3,4,4,3,49,32,16,4,8,4,10
2018-1063,Shenzhen,Hard,32,I,,20180101,22,201593,4,,Irina Camelia Begu,R,181,ROU,27.352,43,1194,206420,,,Ekaterina Alexandrova,R,175,RUS,23.130,96,699,4-6 6-1 6-2,3,R16,125,3,5,85,55,37,18,13,5,7,6,7,93,47,31,18,12,6,11
2018-1063,Shenzhen,Hard,32,I,,20180101,23,214544,,,Aryna Sabalenka,R,182,BLR,19.661,73,827,203575,,Q,Danka Kovinic,R,169,MNE,23.122,123,506,6-1 6-0,3,R16,49,5,5,48,24,20,12,7,4,4,2,1,37,25,12,2,6,1,6
2018-1063,Shenzhen,Hard,32,I,,20180101,24,201594,1,,Simona Halep,R,168,ROU,26.265,1,6175,202504,,,Ying Ying Duan,R,186,CHN,28.499,91,726,3-6 6-1 6-2,3,R16,97,2,3,68,43,34,12,12,3,5,4,4,76,47,30,10,12,3,8
2018-1063,Shenzhen,Hard,32,I,,20180101,25,211701,6,,Katerina Siniakova,R,174,CZE,21.646,47,1100,201697,,,Kristyna Pliskova,L,184,CZE,25.783,61,965,6-2 6-2,3,QF,62,8,1,44,29,24,10,8,0,0,4,1,60,33,22,9,8,8,12
2018-1063,Shenzhen,Hard,32,I,,20180101,26,201345,,,Maria Sharapova,R,188,RUS,30.706,59,1006,201610,,,Zarina Diyas,R,172,KAZ,24.206,66,937,6-3 6-3,3,QF,89,5,7,64,39,27,13,9,3,4,0,2,70,43,27,10,9,7,11
2018-1063,Shenzhen,Hard,32,I,,20180101,27,201593,4,,Irina Camelia Begu,R,181,ROU,27.352,43,1194,201693,8,,Timea Babos,R,179,HUN,24.647,55,1032,7-5 7-5,3,QF,115,3,3,82,58,37,10,12,4,8,2,8,66,36,22,13,12,2,8
2018-1063,Shenzhen,Hard,32,I,,20180101,28,201594,1,,Simona Halep,R,168,ROU,26.265,1,6175,214544,,,Aryna Sabalenka,R,182,BLR,19.661,73,827,6-2 6-2,3,QF,57,4,2,41,31,24,7,8,0,1,0,4,53,31,17,7,8,4,9
2018-1063,Shenzhen,Hard,32,I,,20180101,29,211701,6,,Katerina Siniakova,R,174,CZE,21.646,47,1100,201345,,,Maria Sharapova,R,188,RUS,30.706,59,1006,6-2 3-6 6-3,3,SF,115,10,5,84,51,38,19,13,5,6,1,5,74,43,32,17,13,5,8
2018-1063,Shenzhen,Hard,32,I,,20180101,30,201594,1,,Simona Halep,R,168,ROU,26.265,1,6175,201593,4,,Irina Camelia Begu,R,181,ROU,27.352,43,1194,6-1 6-4,3,SF,88,0,0,54,37,25,11,9,4,5,1,3,73,45,21,15,8,4,8
2018-1063,Shenzhen,Hard,32,I,,20180101,31,201594,1,,Simona Halep,R,168,ROU,26.265,1,6175,211701,6,,Katerina Siniakova,R,174,CZE,21.646,47,1100,6-1 2-6 6-0,3,F,72,0,3,61,41,24,13,11,1,4,2,5,59,38,20,5,10,2,8
2018-800,Brisbane,Hard,32,P,,20180101,1,214263,,,Catherine Cartan Bellis,R,,USA,18.735,60,979,201435,,Q,Kateryna Bondarenko,R,175,UKR,31.401,93,703,6-2 7-5,3,R32,88,3,3,68,41,29,13,10,7,9,1,6,71,43,25,9,10,7,12
2018-800,Brisbane,Hard,32,P,,20180101,2,201466,,Q,Kaia Kanepi,R,181,EST,32.562,99,657,214082,,,Daria Kasatkina,R,170,RUS,20.655,24,1950,6-2 6-2,3,R32,67,4,3,49,30,20,9,8,1,3,1,7,49,28,11,9,8,5,11
2018-800,Brisbane,Hard,32,P,,20180101,3,201615,,,Lesia Tsurenko,R,174,UKR,28.592,42,1200,202458,8,,Ashleigh Barty,R,166,AUS,21.690,17,2236,6-3 6-2,3,R32,66,5,4,52,33,25,12,9,0,0,2,1,45,24,15,10,8,2,5
2018-800,Brisbane,Hard,32,P,,20180101,4,202494,3,,Elina Svitolina,R,174,UKR,23.305,6,5500,201521,,,Carla Suarez Navarro,R,162,ESP,29.328,40,1341,6-2 6-4,3,R32,88,11,3,76,44,35,11,9,5,6,1,0,57,34,22,8,9,5,9
2018-800,Brisbane,Hard,32,P,,20180101,5,211951,,,Ana Konjuh,R,174,CRO,20.014,44,1176,202428,,,Kiki Bertens,R,182,NED,26.062,31,1610,6-1 6-2,3,R32,63,7,2,64,43,32,10,8,6,6,5,2,40,20,15,4,7,4,8
2018-800,Brisbane,Hard,32,P,,20180101,6,201548,,WC,Ajla Tomljanovic,R,180,AUS,24.655,118,552,215018,,WC,Destanee Aiava,R,175,AUS,17.646,153,376,6-1 6-4,3,R32,53,7,3,42,29,23,7,8,2,3,2,2,47,24,13,9,9,2,7
2018-800,Brisbane,Hard,32,P,,20180101,7,202427,5,,Johanna Konta,R,180,GBR,26.629,9,3610,201619,,,Madison Keys,R,178,USA,22.872,19,2213,4-6 6-4 6-3,3,R32,127,1,6,89,64,47,14,14,7,8,11,6,91,49,37,18,15,3,6
2018-800,Brisbane,Hard,32,P,,20180101,8,205925,,Q,Aliaksandra Sasnovich,R,174,BLR,23.781,88,735,201540,6,,Kristina Mladenovic,R,184,FRA,24.636,11,2935,1-6 6-3 7-5,3,R32,136,3,4,99,55,36,23,14,6,9,9,8,90,48,33,21,14,4,7
2018-800,Brisbane,Hard,32,P,,20180101,9,204426,,,Anett Kontaveit,R,174,EST,22.024,34,1535,201586,,LL,Heather Watson,R,170,GBR,25.621,75,811,6-0 6-3,3,R32,57,4,2,38,23,19,10,7,0,0,3,3,53,36,19,6,8,5,10
2018-800,Brisbane,Hard,32,P,,20180101,10,200002,,,Mirjana Lucic,R,181,CRO,35.817,32,1605,213583,,,Tatjana Maria,R,172,GER,30.402,46,1125,6-4 4-6 6-0,3,R32,112,3,6,92,64,44,10,13,8,12,3,5,70,34,25,11,13,5,12
2018-800,Brisbane,Hard,32,P,,20180101,11,201427,,,Alize Cornet,R,173,FRA,27.943,38,1420,201614,4,,Caroline Garcia,R,177,FRA,24.211,8,4385,3-6 6-3 0-0 RET,3,R32,82,1,3,47,30,19,10,9,2,5,1,3,56,39,25,7,9,2,5
2018-800,Brisbane,Hard,32,P,,20180101,12,201545,7,,Anastasija Sevastova,R,169,LAT,27.721,16,2475,201325,,,Samantha Stosur,R,172,AUS,33.758,41,1211,6-1 6-3,3,R32,63,8,0,52,38,31,8,8,5,5,2,0,47,27,15,7,8,3,7
2018-800,Brisbane,Hard,32,P,,20180101,13,201514,,,Sorana Cirstea,R,176,ROU,27.738,37,1455,206108,,Q,Jennifer Brady,R,178,USA,22.725,65,947,7-6(3) 6-1,3,R32,92,6,1,72,44,36,13,10,3,4,3,0,81,52,30,14,9,4,7
2018-800,Brisbane,Hard,32,P,,20180101,14,202434,,,Aleksandra Krunic,R,163,SRB,24.800,53,1051,202489,,,Carina Witthoeft,R,176,GER,22.875,49,1093,7-5 7-6(2),3,R32,101,1,2,74,52,37,12,12,4,6,7,4,85,60,37,11,12,5,8
2018-800,Brisbane,Hard,32,P,,20180101,15,201662,2,,Karolina Pliskova,R,184,CZE,25.783,4,5730,214263,,,Catherine Cartan Bellis,R,,USA,18.735,60,979,6-1 6-1,3,R16,53,4,1,35,21,19,9,7,0,0,2,3,55,32,18,7,7,4,9
2018-800,Brisbane,Hard,32,P,,20180101,16,201466,,Q,Kaia Kanepi,R,181,EST,32.562,99,657,201615,,,Lesia Tsurenko,R,174,UKR,28.592,42,1200,6-4 6-3,3,R16,89,3,1,59,38,25,12,10,2,5,1,8,57,30,18,11,9,3,8
2018-800,Brisbane,Hard,32,P,,20180101,17,202494,3,,Elina Svitolina,R,174,UKR,23.305,6,5500,211951,,,Ana Konjuh,R,174,CRO,20.014,44,1176,6-3 6-1,3,R16,64,3,1,51,27,18,14,8,4,5,2,5,49,25,16,7,8,6,11
2018-800,Brisbane,Hard,32,P,,20180101,18,202427,5,,Johanna Konta,R,180,GBR,26.629,9,3610,201548,,WC,Ajla Tomljanovic,R,180,AUS,24.655,118,552,4-6 6-1 6-4,3,R16,146,9,2,106,71,40,18,14,12,17,8,9,95,51,35,12,13,7,14
2018-800,Brisbane,Hard,32,P,,20180101,19,205925,,Q,Aliaksandra Sasnovich,R,174,BLR,23.781,88,735,204426,,,Anett Kontaveit,R,174,EST,22.024,34,1535,1-6 7-6(2) 6-3,3,R16,126,8,4,84,54,37,17,13,2,5,5,7,111,69,45,22,15,9,12
2018-800,Brisbane,Hard,32,P,,20180101,20,201427,,,Alize Cornet,R,173,FRA,27.943,38,1420,200002,,,Mirjana Lucic,R,181,CRO,35.817,32,1605,6-1 7-5,3,R16,93,2,3,70,39,23,19,10,5,7,0,2,72,41,25,12,9,4,9
2018-800,Brisbane,Hard,32,P,,20180101,21,201545,7,,Anastasija Sevastova,R,169,LAT,27.721,16,2475,201514,,,Sorana Cirstea,R,176,ROU,27.738,37,1455,6-2 6-1,3,R16,57,1,2,45,26,21,9,7,1,2,2,6,51,27,14,4,8,3,9
2018-800,Brisbane,Hard,32,P,,20180101,22,202434,,,Aleksandra Krunic,R,163,SRB,24.800,53,1051,202469,1,,Garbine Muguruza,R,182,ESP,24.233,2,6135,5-7 7-6(3) 1-2 RET,3,R16,146,1,0,96,64,42,16,14,7,12,4,5,91,54,38,18,13,6,9
2018-800,Brisbane,Hard,32,P,,20180101,23,201662,2,,Karolina Pliskova,R,184,CZE,25.783,4,5730,201466,,Q,Kaia Kanepi,R,181,EST,32.562,99,657,3-6 7-5 6-2,3,QF,131,15,6,92,58,43,18,15,7,10,5,11,108,52,35,24,14,8,12
2018-800,Brisbane,Hard,32,P,,20180101,24,202494,3,,Elina Svitolina,R,174,UKR,23.305,6,5500,202427,5,,Johanna Konta,R,180,GBR,26.629,9,3610,1-6 7-6(6) 3-2 RET,3,QF,132,4,0,83,51,38,14,13,1,4,9,4,80,47,38,17,11,5,5
2018-800,Brisbane,Hard,32,P,,20180101,25,205925,,Q,Aliaksandra Sasnovich,R,174,BLR,23.781,88,735,201427,,,Alize Cornet,R,173,FRA,27.943,38,1420,3-6 6-2 6-3,3,QF,108,4,7,75,50,39,12,13,0,1,7,5,74,54,37,9,13,2,5
2018-800,Brisbane,Hard,32,P,,20180101,26,201545,7,,Anastasija Sevastova,R,169,LAT,27.721,16,2475,202434,,,Aleksandra Krunic,R,163,SRB,24.800,53,1051,6-2 6-4,3,QF,86,7,1,81,50,37,12,9,11,12,1,1,58,35,20,10,9,3,7
2018-800,Brisbane,Hard,32,P,,20180101,27,202494,3,,Elina Svitolina,R,174,UKR,23.305,6,5500,201662,2,,Karolina Pliskova,R,184,CZE,25.783,4,5730,7-5 7-5,3,SF,99,6,1,70,51,32,9,12,3,7,5,3,83,47,30,13,12,4,10
2018-800,Brisbane,Hard,32,P,,20180101,28,205925,,Q,Aliaksandra Sasnovich,R,174,BLR,23.781,88,735,201545,7,,Anastasija Sevastova,R,169,LAT,27.721,16,2475,7-6(3) 6-4,3,SF,93,3,4,75,47,37,16,11,2,3,7,4,66,40,31,14,11,0,2
2018-800,Brisbane,Hard,32,P,,20180101,29,202494,3,,Elina Svitolina,R,174,UKR,23.305,6,5500,205925,,Q,Aliaksandra Sasnovich,R,174,BLR,23.781,88,735,6-2 6-1,3,F,65,10,2,44,29,25,8,8,0,0,1,4,59,29,11,17,7,7,11
2018-1050,Hobart,Hard,32,I,,20180108,1,210722,2,,Elise Mertens,R,179,BEL,22.144,36,1483,201597,,Q,Kurumi Nara,R,155,JPN,26.027,103,639,6-0 6-4,3,R32,72,6,3,60,43,31,6,8,3,4,0,5,50,33,19,3,8,5,10
2018-1050,Hobart,Hard,32,I,,20180108,2,206242,,,Beatriz Haddad Maia,L,185,BRA,21.610,71,865,211878,,WC,Lizette Cabrera,R,167,AUS,20.055,152,381,6-3 6-2,3,R32,68,0,1,48,32,23,10,9,1,2,3,5,53,33,20,6,8,6,10
