tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2009-800,Brisbane,Hard,32,I,,20090105,1,201421,1,,Ana Ivanovic,R,184,SRB,21.167,5,6912,201520,,,Petra Kvitova,L,183,CZE,18.831,48,1164,6-4 6-2,3,R32,,1,5,87,53,41,9,,8,10,2,7,70,33,18,15,,7,12
2009-800,Brisbane,Hard,32,I,,20090105,2,201402,,Q,Sesil Karatantcheva,R,171,KAZ,19.412,148,428,201331,,,Iveta Benesova,L,170,CZE,25.928,42,1340,1-6 6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2009-800,Brisbane,Hard,32,I,,20090105,3,201450,,,Tsvetana Pironkova,R,180,BUL,21.315,44,1216,201512,,,Monica Niculescu,R,168,ROU,21.282,47,1166,6-7(2) 6-4 6-4,3,R32,,2,8,113,59,33,22,,10,18,2,5,113,76,37,13,,6,16
2009-800,Brisbane,Hard,32,I,,20090105,4,201506,,,Sara Errani,R,164,ITA,21.690,41,1352,201290,4,,Daniela Hantuchova,R,181,SVK,25.706,21,2382,6-7(1) 6-4 6-0,3,R32,,1,1,81,36,21,29,,3,6,3,5,105,56,35,19,,7,14
2009-800,Brisbane,Hard,32,I,,20090105,5,201325,,,Samantha Stosur,R,172,AUS,24.770,51,1160,200085,9,,Ai Sugiyama,R,163,JPN,33.507,29,1870,6-2 6-3,3,R32,,2,0,61,41,30,11,,7,7,0,7,50,31,23,7,,5,8
2009-800,Brisbane,Hard,32,I,,20090105,6,201425,,,Lucie Safarova,L,177,CZE,21.920,61,1010,201538,,WC,Isabella Holland,R,,AUS,17.011,581,50,6-4 6-3,3,R32,,3,5,49,27,20,14,,4,6,1,2,58,32,16,12,,2,7
2009-800,Brisbane,Hard,32,I,,20090105,7,201457,,,Jarmila Gajdosova,R,174,AUS,21.698,98,706,201397,,,Shuai Peng,R,173,CHN,22.993,38,1410,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2009-800,Brisbane,Hard,32,I,,20090105,8,201458,2,,Victoria Azarenka,R,180,BLR,19.434,16,2788,201435,,,Kateryna Bondarenko,R,175,UKR,22.413,59,1028,6-0 6-2,3,R32,,1,0,36,24,20,8,,0,0,0,4,39,20,13,3,,2,7
2009-800,Brisbane,Hard,32,I,,20090105,9,201311,,Q,Roberta Vinci,R,163,ITA,25.881,82,806,201394,,Q,Anna Lena Groenefeld,R,180,GER,23.590,72,876,0-6 6-3 6-1,3,R32,,5,3,61,35,26,10,,4,8,3,5,66,41,24,11,,4,9
2009-800,Brisbane,Hard,32,I,,20090105,10,201526,,LL,Julie Coin,R,172,FRA,26.095,95,720,201518,,,Yanina Wickmayer,R,182,BEL,19.212,71,882,7-5 6-7(5) 7-6(3),3,R32,,5,8,137,62,40,35,,7,14,4,14,126,71,41,29,,5,13
2009-800,Brisbane,Hard,32,I,,20090105,11,200065,5,,Amelie Mauresmo,R,175,FRA,29.506,23,2092,200120,,WC,Jelena Dokic,R,175,AUS,25.736,177,350,7-6(9) 7-6(5),3,R32,,6,3,93,65,41,9,,5,10,2,11,92,54,30,17,,2,7
2009-800,Brisbane,Hard,32,I,,20090105,12,201294,3,,Marion Bartoli,R,170,FRA,24.261,17,2740,201536,,WC,Monika Wejnert,,,AUS,16.751,526,66,6-1 6-2,3,R32,,1,3,36,19,17,9,,0,1,1,9,52,23,13,7,,4,10
2009-800,Brisbane,Hard,32,I,,20090105,13,201349,,Q,Melinda Czink,L,178,HUN,26.207,105,654,201416,,,Alona Bondarenko,R,168,UKR,24.397,34,1626,7-6(3) 6-1,3,R32,,0,4,59,31,20,16,,1,4,0,3,72,34,18,15,,1,7
2009-800,Brisbane,Hard,32,I,,20090105,14,200060,,,Tathiana Garbin,R,172,ITA,31.519,54,1090,201387,,,Sofia Arvidsson,R,176,SWE,24.888,55,1076,6-2 6-3,3,R32,,8,2,62,39,30,11,,4,5,1,2,56,37,19,9,,1,5
